4525	rob_q_FT921-15555	Q0	rob_FT932-13014	1
4526	rob_q_FT921-16641	Q0	rob_FT932-13014	2
4527	rob_q_FT931-497	Q0	rob_FT932-13014	1
4528	rob_q_FT931-7284	Q0	rob_FT932-13014	1
4529	rob_q_FT932-15566	Q0	rob_FT932-13014	1
4530	rob_q_FT933-1409	Q0	rob_FT932-13014	1
4531	rob_q_FT934-16471	Q0	rob_FT932-13014	0
4532	rob_q_FT934-5519	Q0	rob_FT932-13014	1
4533	rob_q_FT944-17199	Q0	rob_FT932-13014	1
4534	rob_q_FT932-13773	Q0	rob_FT932-13773	2
4535	rob_q_FT932-16509	Q0	rob_FT932-13791	2
4536	rob_q_FT932-13423	Q0	rob_FT932-15110	2
4537	rob_q_FT941-8800	Q0	rob_FT932-15406	3
4538	rob_q_FT922-12215	Q0	rob_FT932-16156	2
4539	rob_q_FT932-17251	Q0	rob_FT932-17251	2
4540	rob_q_FT931-4409	Q0	rob_FT932-1889	3
4541	rob_q_FT932-2751	Q0	rob_FT932-2751	3
4542	rob_q_FT942-17010	Q0	rob_FT932-3644	1
4543	rob_q_FT932-4060	Q0	rob_FT932-4133	2
4544	rob_q_FT932-4777	Q0	rob_FT932-4784	2
4545	rob_q_FT943-5265	Q0	rob_FT932-5186	1
4546	rob_q_FT924-5677	Q0	rob_FT932-5338	2
4547	rob_q_FT924-5163	Q0	rob_FT932-5974	2
4548	rob_q_FT932-6988	Q0	rob_FT932-6188	2
4549	rob_q_LA112390-0101	Q0	rob_FT932-6387	3
4550	rob_q_FT924-9512	Q0	rob_FT932-6681	3
4551	rob_q_FT932-6929	Q0	rob_FT932-6929	3
4552	rob_q_FT922-2032	Q0	rob_FT932-7365	2
4553	rob_q_FT922-13457	Q0	rob_FT933-10509	3
4554	rob_q_FBIS4-29603	Q0	rob_FT933-11269	2
4555	rob_q_FT933-14221	Q0	rob_FT933-12537	3
4556	rob_q_FT941-11181	Q0	rob_FT933-12553	2
4557	rob_q_FT932-2890	Q0	rob_FT933-12936	3
4558	rob_q_FT934-7967	Q0	rob_FT932-9715	1
4559	rob_q_FT942-606	Q0	rob_FT932-9738	1
4560	rob_q_FT943-10999	Q0	rob_FT933-13457	2
4561	rob_q_FT941-5606	Q0	rob_FT933-13748	2
4562	rob_q_FT943-10368	Q0	rob_FT933-13848	3
4563	rob_q_FT934-15953	Q0	rob_FT933-14137	3
4564	rob_q_FT944-5882	Q0	rob_FT933-14668	3
4565	rob_q_FT944-95	Q0	rob_FT933-3498	1
4566	rob_q_FBIS4-59772	Q0	rob_FT933-3507	2
4567	rob_q_FBIS4-58446	Q0	rob_FT933-3543	2
4568	rob_q_FT944-11296	Q0	rob_FT933-14701	2
4569	rob_q_FBIS3-57772	Q0	rob_FT933-14920	2
4570	rob_q_FT933-4485	Q0	rob_FT933-4485	3
4571	rob_q_FT933-4835	Q0	rob_FT933-4835	2
4572	rob_q_FT933-5056	Q0	rob_FT933-5056	3
4573	rob_q_FT934-7913	Q0	rob_FT933-6866	2
4574	rob_q_FT944-4129	Q0	rob_FT933-7217	0
4575	rob_q_FT943-14155	Q0	rob_FT933-7402	2
4576	rob_q_FT943-10390	Q0	rob_FT933-8406	3
4577	rob_q_FT922-11389	Q0	rob_FT933-8529	1
4578	rob_q_FT933-9040	Q0	rob_FT933-9040	2
4579	rob_q_FBIS3-57764	Q0	rob_FT933-9115	1
4580	rob_q_FT942-4952	Q0	rob_FT933-9357	2
4581	rob_q_FT921-13096	Q0	rob_FT933-9545	2
4582	rob_q_FT923-13234	Q0	rob_FT933-9865	3
4583	rob_q_FT922-13938	Q0	rob_FT933-9872	2
4584	rob_q_FT941-7751	Q0	rob_FT934-12051	3
4585	rob_q_FT944-617	Q0	rob_FT934-12462	2
4586	rob_q_LA081889-0058	Q0	rob_FT934-12528	2
4587	rob_q_FBIS4-43006	Q0	rob_FT934-12748	3
4588	rob_q_FT942-2544	Q0	rob_FT934-13115	0
4589	rob_q_LA051989-0137	Q0	rob_FT934-13406	2
4590	rob_q_FT921-9205	Q0	rob_FT934-13669	3
4591	rob_q_FT933-6356	Q0	rob_FT934-14251	3
4592	rob_q_FT943-8286	Q0	rob_FT934-15646	1
4593	rob_q_FT941-9052	Q0	rob_FT934-14251	3
4594	rob_q_FT942-17091	Q0	rob_FT934-15189	1
4595	rob_q_FT934-674	Q0	rob_FT934-17406	2
4596	rob_q_FT931-1066	Q0	rob_FT934-17427	2
4597	rob_q_FT934-2957	Q0	rob_FT934-2957	3
4598	rob_q_FT944-13563	Q0	rob_FT934-3381	0
4599	rob_q_FT924-623	Q0	rob_FT934-3795	3
4600	rob_q_FT922-4813	Q0	rob_FT934-4332	2
4601	rob_q_FT941-234	Q0	rob_FT934-4527	3
4602	rob_q_LA061389-0023	Q0	rob_FT934-4658	1
4603	rob_q_FT941-1695	Q0	rob_FT934-5958	2
4604	rob_q_FT944-2903	Q0	rob_FT934-6364	3
4605	rob_q_FR940223-2-00174	Q0	rob_FT934-7614	2
4606	rob_q_FT934-8259	Q0	rob_FT934-8262	1
4607	rob_q_FT931-8320	Q0	rob_FT934-9483	2
4608	rob_q_FT941-11998	Q0	rob_FT941-11998	3
4609	rob_q_FT941-12332	Q0	rob_FT941-12332	3
4610	rob_q_FT933-13678	Q0	rob_FT941-12963	3
4611	rob_q_FT931-14712	Q0	rob_FT941-1073	2
4612	rob_q_FT911-3691	Q0	rob_FT941-11576	2
4613	rob_q_FBIS3-39657	Q0	rob_FT941-13164	1
4614	rob_q_FT933-15259	Q0	rob_FT941-14692	2
4615	rob_q_FT922-9964	Q0	rob_FT941-13554	2
4616	rob_q_FT941-5635	Q0	rob_FT941-13698	2
4617	rob_q_FT933-8801	Q0	rob_FT941-14808	1
4618	rob_q_FBIS4-45938	Q0	rob_FT941-15634	3
4619	rob_q_FT944-12332	Q0	rob_FT941-17129	2
4620	rob_q_FT941-17249	Q0	rob_FT941-17266	1
4621	rob_q_FBIS3-10405	Q0	rob_FT941-17382	2
4622	rob_q_FT942-4063	Q0	rob_FT941-1827	1
4623	rob_q_FT943-5925	Q0	rob_FT941-2219	2
4624	rob_q_FT941-17453	Q0	rob_FT941-2385	1
4625	rob_q_FT942-9496	Q0	rob_FT941-2385	2
4626	rob_q_FT944-4965	Q0	rob_FT941-2443	2
4627	rob_q_FT921-4071	Q0	rob_FT941-2788	1
4628	rob_q_FT923-3284	Q0	rob_FT941-2788	2
4629	rob_q_FT931-4659	Q0	rob_FT941-3930	1
4630	rob_q_FT931-4497	Q0	rob_FT941-4847	2
4631	rob_q_FT931-7460	Q0	rob_FT941-6301	1
4632	rob_q_FT941-9336	Q0	rob_FT941-6503	2
4633	rob_q_FT944-2138	Q0	rob_FT941-6524	2
4634	rob_q_FT933-9769	Q0	rob_FT941-6648	3
4635	rob_q_FT924-15352	Q0	rob_FT941-6851	2
4636	rob_q_FT941-12634	Q0	rob_FT941-6988	3
4637	rob_q_FT943-8602	Q0	rob_FT941-7263	2
4638	rob_q_FT941-11363	Q0	rob_FT941-7494	2
4639	rob_q_FT924-3656	Q0	rob_FT941-7533	1
4640	rob_q_FBIS3-7392	Q0	rob_FT941-7646	2
4641	rob_q_FT931-8780	Q0	rob_FT941-8715	3
4642	rob_q_FT942-10097	Q0	rob_FT942-10097	3
4643	rob_q_FT924-13052	Q0	rob_FT942-10141	2
4644	rob_q_FT934-9206	Q0	rob_FT942-10250	2
4645	rob_q_FT942-2587	Q0	rob_FT942-10451	1
4646	rob_q_FT923-912	Q0	rob_FT942-11207	3
4647	rob_q_FT932-13857	Q0	rob_FT942-12036	3
4648	rob_q_FT942-10422	Q0	rob_FT942-1275	2
4649	rob_q_FT942-1250	Q0	rob_FT942-1276	1
4650	rob_q_FT923-441	Q0	rob_FT942-12870	2
4651	rob_q_FT942-4028	Q0	rob_FT942-13942	2
4652	rob_q_FT922-1633	Q0	rob_FT942-1489	3
4653	rob_q_FT941-11722	Q0	rob_FT942-14902	2
4654	rob_q_FT941-15750	Q0	rob_FT942-1605	3
4655	rob_q_FT932-2847	Q0	rob_FT942-17226	1
4656	rob_q_FBIS4-18210	Q0	rob_FT942-17502	2
4657	rob_q_FT934-13281	Q0	rob_FT942-21	3
4658	rob_q_FBIS3-27079	Q0	rob_FT942-2833	0
4659	rob_q_FR940419-1-00045	Q0	rob_FT942-3515	2
4660	rob_q_LA080489-0158	Q0	rob_FT942-31	1
4661	rob_q_FT934-8354	Q0	rob_FT942-3536	3
4662	rob_q_FT911-74	Q0	rob_FT942-3808	1
4663	rob_q_FT924-7070	Q0	rob_FT942-4725	3
4664	rob_q_FT942-4889	Q0	rob_FT942-4889	2
4665	rob_q_FBIS3-20263	Q0	rob_FT942-5512	1
4666	rob_q_FT942-5595	Q0	rob_FT942-5627	1
4667	rob_q_FT921-1249	Q0	rob_FT942-60	3
4668	rob_q_LA031890-0041	Q0	rob_FT942-6537	0
4669	rob_q_FT942-6998	Q0	rob_FT942-6998	2
4670	rob_q_FT922-12448	Q0	rob_FT942-7395	2
4671	rob_q_FT932-13148	Q0	rob_FT942-7409	1
4672	rob_q_FT924-15247	Q0	rob_FT942-9018	2
4673	rob_q_FT941-13181	Q0	rob_FT942-9108	1
4674	rob_q_FT934-5826	Q0	rob_FT942-9546	2
4675	rob_q_FBIS3-17487	Q0	rob_FT942-9741	3
4676	rob_q_LA020490-0162	Q0	rob_FT942-9874	0
4677	rob_q_FT933-9758	Q0	rob_FT943-10972	2
4678	rob_q_FT933-14716	Q0	rob_FT943-11614	1
4679	rob_q_FBIS4-51278	Q0	rob_FT943-11667	1
4680	rob_q_LA012189-0053	Q0	rob_FT943-11963	0
4681	rob_q_FT942-13354	Q0	rob_FT943-12053	2
4682	rob_q_FR940414-2-00164	Q0	rob_FT943-12358	0
4683	rob_q_FT911-367	Q0	rob_FT943-1323	0
4684	rob_q_FT943-13457	Q0	rob_FT943-13457	2
4685	rob_q_FT933-14253	Q0	rob_FT943-13697	0
4686	rob_q_FT944-11431	Q0	rob_FT943-14586	3
4687	rob_q_FT943-14806	Q0	rob_FT943-14806	2
4688	rob_q_FT932-6752	Q0	rob_FT943-15884	2
4689	rob_q_FT933-12441	Q0	rob_FT943-15938	2
4690	rob_q_FT924-2259	Q0	rob_FT943-16097	2
4691	rob_q_FT941-9253	Q0	rob_FT943-16303	2
4692	rob_q_FT941-16495	Q0	rob_FT943-2061	3
4693	rob_q_FT931-14796	Q0	rob_FT943-29	1
4694	rob_q_FT944-13391	Q0	rob_FT943-3802	3
4695	rob_q_FT921-3431	Q0	rob_FT943-3987	2
4696	rob_q_FT943-5128	Q0	rob_FT943-5372	3
4697	rob_q_FT944-16414	Q0	rob_FT943-5498	3
4698	rob_q_FT943-15283	Q0	rob_FT943-5844	2
4699	rob_q_FT943-11198	Q0	rob_FT943-6104	0
4700	rob_q_FBIS4-48055	Q0	rob_FT943-6379	2
4701	rob_q_LA030990-0196	Q0	rob_FT943-6570	2
4702	rob_q_FT943-6658	Q0	rob_FT943-6658	2
4703	rob_q_LA041689-0004	Q0	rob_FT943-7544	0
4704	rob_q_FT942-4282	Q0	rob_FT943-7647	2
4705	rob_q_FBIS3-22919	Q0	rob_FT943-7734	2
4706	rob_q_FT941-11371	Q0	rob_FT943-9384	2
4707	rob_q_FT923-7227	Q0	rob_FT943-9393	3
4708	rob_q_FT932-5839	Q0	rob_FT943-971	1
4709	rob_q_FT944-8081	Q0	rob_FT944-10368	3
4710	rob_q_FT944-11682	Q0	rob_FT944-11269	2
4711	rob_q_FT944-4314	Q0	rob_FT944-11378	2
4712	rob_q_FT924-6717	Q0	rob_FT944-11453	1
4713	rob_q_FT941-3480	Q0	rob_FT944-11789	1
4714	rob_q_FT944-16671	Q0	rob_FT944-121	3
4715	rob_q_FT931-9948	Q0	rob_FT944-13123	1
4716	rob_q_FBIS3-48267	Q0	rob_FT944-13412	2
4717	rob_q_FT934-12320	Q0	rob_FT944-13754	2
4718	rob_q_FT944-4067	Q0	rob_FT944-14169	0
4719	rob_q_FT922-6384	Q0	rob_FT944-144	3
4720	rob_q_FT934-12958	Q0	rob_FT944-14409	2
4721	rob_q_FT922-6300	Q0	rob_FT944-14612	1
4722	rob_q_FT923-13201	Q0	rob_FT944-14612	3
4723	rob_q_FT924-15005	Q0	rob_FT944-14612	1
4724	rob_q_FT941-16133	Q0	rob_FT944-14612	2
4725	rob_q_FT941-16498	Q0	rob_FT944-14612	2
4726	rob_q_FT941-9578	Q0	rob_FT944-14612	0
4727	rob_q_FT942-2861	Q0	rob_FT944-14612	3
4728	rob_q_FT944-15249	Q0	rob_FT944-15249	3
4729	rob_q_FT932-16187	Q0	rob_FT944-15805	2
4730	rob_q_FT944-2433	Q0	rob_FT944-2433	2
4731	rob_q_FT934-6041	Q0	rob_FT944-16008	1
4732	rob_q_FT943-1038	Q0	rob_FT944-2263	3
4733	rob_q_FT944-2687	Q0	rob_FT944-2699	1
4734	rob_q_FT934-10797	Q0	rob_FT944-2865	1
4735	rob_q_FT922-6161	Q0	rob_FT944-3819	1
4736	rob_q_FBIS3-24417	Q0	rob_FT944-4609	2
4737	rob_q_FT943-8549	Q0	rob_FT944-5423	1
4738	rob_q_FT933-4289	Q0	rob_FT944-7022	2
4739	rob_q_FT944-1466	Q0	rob_FT944-740	0
4740	rob_q_FT923-714	Q0	rob_FT944-7734	1
4741	rob_q_FT944-7973	Q0	rob_FT944-7973	2
4742	rob_q_FT933-8435	Q0	rob_FT944-8318	2
4743	rob_q_FT944-9826	Q0	rob_FT944-841	3
4744	rob_q_FT932-12479	Q0	rob_FT944-9543	2
4745	rob_q_LA122789-0106	Q0	rob_LA010290-0014	2
4746	rob_q_FT933-13462	Q0	rob_FT944-8665	3
4747	rob_q_FT944-10567	Q0	rob_FT944-9089	0
4748	rob_q_LA122989-0060	Q0	rob_LA010290-0014	3
4749	rob_q_LA071289-0151	Q0	rob_LA010389-0107	2
4750	rob_q_FT911-1382	Q0	rob_LA010590-0191	0
4751	rob_q_FT911-4221	Q0	rob_LA010790-0119	2
4752	rob_q_LA120789-0195	Q0	rob_LA010790-0157	2
4753	rob_q_LA010490-0132	Q0	rob_LA010790-0173	2
4754	rob_q_LA040690-0174	Q0	rob_LA010790-0226	3
4755	rob_q_FBIS3-13695	Q0	rob_LA010990-0052	2
4756	rob_q_FT943-5600	Q0	rob_LA011089-0063	0
4757	rob_q_LA070489-0132	Q0	rob_LA011089-0126	3
4758	rob_q_LA053090-0058	Q0	rob_LA011290-0117	2
4759	rob_q_LA010590-0139	Q0	rob_LA011490-0201	2
4760	rob_q_LA072990-0151	Q0	rob_LA011889-0031	1
4761	rob_q_LA100690-0152	Q0	rob_LA011889-0077	1
4762	rob_q_LA012890-0138	Q0	rob_LA011889-0079	2
4763	rob_q_FT944-12155	Q0	rob_LA011990-0060	2
4764	rob_q_FR940526-2-00114	Q0	rob_LA012289-0078	3
4765	rob_q_FBIS4-1004	Q0	rob_LA012590-0042	3
4766	rob_q_LA110889-0019	Q0	rob_LA012690-0076	3
4767	rob_q_LA022290-0076	Q0	rob_LA012790-0105	1
4768	rob_q_FT931-734	Q0	rob_LA013089-0028	1
4769	rob_q_LA010390-0013	Q0	rob_LA020290-0117	0
4770	rob_q_FT934-7273	Q0	rob_LA020489-0129	1
4771	rob_q_LA020490-0047	Q0	rob_LA020490-0047	1
4772	rob_q_LA020889-0102	Q0	rob_LA020789-0165	3
4773	rob_q_LA051790-0222	Q0	rob_LA020790-0163	1
4774	rob_q_LA020289-0222	Q0	rob_LA020889-0103	0
4775	rob_q_FT923-449	Q0	rob_LA021290-0032	0
4776	rob_q_LA071190-0153	Q0	rob_LA021390-0100	1
4777	rob_q_LA072590-0107	Q0	rob_LA021489-0119	0
4778	rob_q_LA112089-0042	Q0	rob_LA021490-0118	2
4779	rob_q_FT934-2361	Q0	rob_LA021490-0155	1
4780	rob_q_FT932-11554	Q0	rob_LA021889-0107	0
4781	rob_q_LA020890-0194	Q0	rob_LA022190-0104	1
4782	rob_q_FT944-14464	Q0	rob_LA022489-0068	1
4783	rob_q_LA080389-0071	Q0	rob_LA022589-0074	1
4784	rob_q_LA101290-0133	Q0	rob_LA022690-0045	1
4785	rob_q_LA080889-0132	Q0	rob_LA022790-0098	0
4786	rob_q_FT924-15991	Q0	rob_LA030289-0097	2
4787	rob_q_LA092490-0095	Q0	rob_LA030289-0155	2
4788	rob_q_FT944-12277	Q0	rob_LA030290-0012	0
4789	rob_q_FT934-6486	Q0	rob_LA030490-0112	1
4790	rob_q_LA042189-0137	Q0	rob_LA030589-0042	1
4791	rob_q_FT944-3011	Q0	rob_LA030789-0100	1
4792	rob_q_FBIS4-9806	Q0	rob_LA031490-0104	1
4793	rob_q_LA062889-0029	Q0	rob_LA031490-0104	2
4794	rob_q_LA031790-0126	Q0	rob_LA031790-0126	2
4795	rob_q_LA012489-0076	Q0	rob_LA031890-0004	0
4796	rob_q_LA122889-0042	Q0	rob_LA031989-0024	2
4797	rob_q_LA020490-0170	Q0	rob_LA031989-0080	2
4798	rob_q_LA010990-0050	Q0	rob_LA032390-0089	2
4799	rob_q_FT921-6937	Q0	rob_LA032689-0207	1
4800	rob_q_LA031189-0080	Q0	rob_LA033089-0080	1
4801	rob_q_LA112690-0001	Q0	rob_LA033189-0141	0
4802	rob_q_LA032290-0132	Q0	rob_LA040389-0021	2
4803	rob_q_LA062290-0066	Q0	rob_LA040490-0037	2
4804	rob_q_FT943-16108	Q0	rob_LA040490-0129	1
4805	rob_q_LA052790-0042	Q0	rob_LA040590-0203	1
4806	rob_q_FT933-9072	Q0	rob_LA040690-0176	2
4807	rob_q_FT944-16294	Q0	rob_LA040790-0124	2
4808	rob_q_FT924-14825	Q0	rob_LA040889-0030	2
4809	rob_q_LA100990-0171	Q0	rob_LA040989-0102	0
4810	rob_q_LA042990-0094	Q0	rob_LA041090-0172	2
4811	rob_q_LA080390-0131	Q0	rob_LA041189-0081	2
4812	rob_q_LA090890-0001	Q0	rob_LA041589-0003	2
4813	rob_q_FT944-911	Q0	rob_LA041690-0102	2
4814	rob_q_LA061490-0007	Q0	rob_LA041989-0154	1
4815	rob_q_LA081889-0095	Q0	rob_LA042789-0087	1
4816	rob_q_LA110589-0010	Q0	rob_LA043089-0092	2
4817	rob_q_LA050490-0190	Q0	rob_LA043089-0164	1
4818	rob_q_LA051889-0152	Q0	rob_LA043089-0197	3
4819	rob_q_LA081690-0126	Q0	rob_LA043089-0203	3
4820	rob_q_LA070889-0040	Q0	rob_LA043090-0084	2
4821	rob_q_LA042190-0069	Q0	rob_LA050589-0094	3
4822	rob_q_LA112389-0055	Q0	rob_LA050890-0019	2
4823	rob_q_LA101489-0035	Q0	rob_LA050990-0012	2
4824	rob_q_FT943-11191	Q0	rob_LA051089-0086	2
4825	rob_q_FBIS4-33509	Q0	rob_LA051189-0111	2
4826	rob_q_FBIS3-1106	Q0	rob_LA051190-0059	2
4827	rob_q_FBIS4-48765	Q0	rob_LA051190-0059	2
4828	rob_q_FT934-11578	Q0	rob_LA051190-0059	1
4829	rob_q_FT942-8331	Q0	rob_LA051190-0059	2
4830	rob_q_LA061390-0166	Q0	rob_LA051290-0148	0
4831	rob_q_LA102489-0119	Q0	rob_LA051489-0130	0
4832	rob_q_LA010790-0165	Q0	rob_LA051490-0039	2
4833	rob_q_LA051590-0149	Q0	rob_LA051590-0149	2
4834	rob_q_FBIS4-21291	Q0	rob_LA051790-0118	2
4835	rob_q_FT932-2842	Q0	rob_LA051889-0173	1
4836	rob_q_LA052390-0155	Q0	rob_LA051989-0101	2
4837	rob_q_FBIS4-35958	Q0	rob_LA052390-0059	3
4838	rob_q_LA072089-0017	Q0	rob_LA052690-0042	1
4839	rob_q_FT911-3559	Q0	rob_LA052790-0186	1
4840	rob_q_LA091290-0085	Q0	rob_LA052890-0078	2
4841	rob_q_FT924-10954	Q0	rob_LA053190-0138	1
4842	rob_q_LA102289-0053	Q0	rob_LA060189-0138	0
4843	rob_q_FBIS4-25800	Q0	rob_LA060390-0072	1
4844	rob_q_FT933-14389	Q0	rob_LA060489-0132	3
4845	rob_q_LA050790-0129	Q0	rob_LA060690-0057	2
4846	rob_q_LA082489-0163	Q0	rob_LA060690-0116	0
4847	rob_q_LA102190-0005	Q0	rob_LA060790-0173	0
4848	rob_q_LA022490-0041	Q0	rob_LA060889-0185	0
4849	rob_q_LA060890-0114	Q0	rob_LA060890-0114	2
4850	rob_q_FBIS4-9224	Q0	rob_LA060990-0052	0
4851	rob_q_LA031290-0104	Q0	rob_LA061589-0010	1
4852	rob_q_LA073089-0022	Q0	rob_LA061589-0010	2
4853	rob_q_FT933-1815	Q0	rob_LA061789-0002	2
4854	rob_q_LA061789-0068	Q0	rob_LA061789-0068	2
4855	rob_q_LA120789-0223	Q0	rob_LA061790-0092	1
4856	rob_q_FBIS3-35337	Q0	rob_LA061890-0012	2
4857	rob_q_LA090490-0027	Q0	rob_LA062190-0203	1
4858	rob_q_LA080790-0072	Q0	rob_LA062390-0068	1
4859	rob_q_LA062490-0108	Q0	rob_LA062490-0108	2
4860	rob_q_FT934-8067	Q0	rob_LA062889-0004	0
4861	rob_q_LA111489-0094	Q0	rob_LA062889-0004	0
4862	rob_q_FT924-1385	Q0	rob_LA062890-0002	1
4863	rob_q_LA092189-0020	Q0	rob_LA070390-0073	0
4864	rob_q_FBIS3-6343	Q0	rob_LA071089-0076	0
4865	rob_q_LA021490-0118	Q0	rob_LA070689-0128	1
4866	rob_q_LA010990-0069	Q0	rob_LA070989-0145	0
4867	rob_q_LA101290-0118	Q0	rob_LA071190-0096	1
4868	rob_q_LA091290-0108	Q0	rob_LA071190-0098	2
4869	rob_q_LA010690-0029	Q0	rob_LA071290-0031	2
4870	rob_q_FBIS4-43932	Q0	rob_LA071389-0082	2
4871	rob_q_LA102089-0121	Q0	rob_LA071389-0185	2
4872	rob_q_LA021689-0005	Q0	rob_LA071889-0125	2
4873	rob_q_LA062390-0021	Q0	rob_LA071889-0125	1
4874	rob_q_FT921-735	Q0	rob_LA072189-0061	3
4875	rob_q_LA110489-0105	Q0	rob_LA072290-0127	3
4876	rob_q_LA022289-0093	Q0	rob_LA072290-0209	2
4877	rob_q_LA101890-0189	Q0	rob_LA072290-0209	2
4878	rob_q_LA121490-0046	Q0	rob_LA072389-0049	0
4879	rob_q_LA072590-0146	Q0	rob_LA072590-0146	3
4880	rob_q_LA010889-0121	Q0	rob_LA072789-0079	2
4881	rob_q_LA092390-0108	Q0	rob_LA073089-0106	0
4882	rob_q_FT921-11911	Q0	rob_LA080490-0135	2
4883	rob_q_FT942-2700	Q0	rob_LA080590-0187	2
4884	rob_q_LA062289-0082	Q0	rob_LA080690-0068	2
4885	rob_q_LA052490-0114	Q0	rob_LA080789-0091	2
4886	rob_q_LA090589-0096	Q0	rob_LA080789-0120	2
4887	rob_q_FT943-10795	Q0	rob_LA081289-0073	0
4888	rob_q_LA081789-0188	Q0	rob_LA081789-0168	3
4889	rob_q_LA062690-0106	Q0	rob_LA082190-0062	2
4890	rob_q_LA112490-0007	Q0	rob_LA082390-0006	3
4891	rob_q_FBIS4-31888	Q0	rob_LA082589-0091	2
4892	rob_q_LA072290-0068	Q0	rob_LA082789-0099	2
4893	rob_q_LA081290-0196	Q0	rob_LA082790-0064	1
4894	rob_q_LA062090-0020	Q0	rob_LA090589-0108	2
4895	rob_q_LA090489-0018	Q0	rob_LA090690-0147	2
4896	rob_q_LA070489-0022	Q0	rob_LA090890-0011	2
4897	rob_q_LA032590-0126	Q0	rob_LA090890-0036	0
4898	rob_q_FT932-5642	Q0	rob_LA090990-0045	3
4899	rob_q_LA011589-0084	Q0	rob_LA090990-0225	0
4900	rob_q_FBIS4-45642	Q0	rob_LA091089-0091	1
4901	rob_q_LA052190-0116	Q0	rob_LA091089-0092	0
4902	rob_q_LA092290-0130	Q0	rob_LA091089-0092	0
4903	rob_q_LA050289-0127	Q0	rob_LA091490-0102	2
4904	rob_q_LA120590-0069	Q0	rob_LA091490-0158	0
4905	rob_q_LA112090-0053	Q0	rob_LA091690-0101	1
4906	rob_q_LA070690-0086	Q0	rob_LA091789-0222	2
4907	rob_q_LA021490-0017	Q0	rob_LA091889-0057	3
4908	rob_q_LA122290-0040	Q0	rob_LA091990-0091	2
4909	rob_q_LA030989-0155	Q0	rob_LA092189-0034	3
4910	rob_q_LA100389-0148	Q0	rob_LA092390-0140	1
4911	rob_q_FBIS4-35995	Q0	rob_LA092589-0110	3
4912	rob_q_LA102489-0094	Q0	rob_LA092690-0137	2
4913	rob_q_LA092789-0110	Q0	rob_LA092789-0110	3
4914	rob_q_LA021589-0094	Q0	rob_LA092989-0158	0
4915	rob_q_LA031389-0086	Q0	rob_LA093090-0177	2
4916	rob_q_LA111290-0075	Q0	rob_LA100189-0066	1
4917	rob_q_LA030389-0050	Q0	rob_LA100190-0070	1
4918	rob_q_LA101590-0036	Q0	rob_LA101590-0036	2
4919	rob_q_FT943-16686	Q0	rob_LA100490-0066	2
4920	rob_q_LA090589-0079	Q0	rob_LA100889-0133	0
4921	rob_q_FT943-8540	Q0	rob_LA101590-0089	1
4922	rob_q_FT934-13720	Q0	rob_LA101790-0039	2
4923	rob_q_FT944-14389	Q0	rob_LA101889-0036	1
4924	rob_q_LA012490-0061	Q0	rob_LA101989-0167	3
4925	rob_q_FBIS4-12739	Q0	rob_LA101989-0201	3
4926	rob_q_LA101889-0008	Q0	rob_LA102089-0117	2
4927	rob_q_LA102289-0096	Q0	rob_LA102089-0176	1
4928	rob_q_LA040589-0021	Q0	rob_LA102090-0088	1
4929	rob_q_LA013189-0047	Q0	rob_LA102389-0066	3
4930	rob_q_LA122290-0048	Q0	rob_LA102390-0079	2
4931	rob_q_LA051190-0210	Q0	rob_LA102990-0109	1
4932	rob_q_LA070689-0188	Q0	rob_LA103089-0041	0
4933	rob_q_FT924-5142	Q0	rob_LA103089-0062	1
4934	rob_q_FBIS3-59960	Q0	rob_LA110289-0112	0
4935	rob_q_LA110289-0214	Q0	rob_LA110289-0214	2
4936	rob_q_LA093089-0116	Q0	rob_LA110390-0140	1
4937	rob_q_LA041189-0050	Q0	rob_LA110390-0174	2
4938	rob_q_LA052689-0073	Q0	rob_LA110589-0147	0
4939	rob_q_LA100889-0200	Q0	rob_LA110989-0031	0
4940	rob_q_LA072089-0179	Q0	rob_LA110989-0147	2
4941	rob_q_FT943-9332	Q0	rob_LA111289-0034	0
4942	rob_q_FBIS4-65599	Q0	rob_LA111389-0097	3
4943	rob_q_LA030190-0194	Q0	rob_LA111390-0089	2
4944	rob_q_FT922-13136	Q0	rob_LA111490-0088	1
4945	rob_q_LA011689-0056	Q0	rob_LA111490-0096	2
4946	rob_q_LA061789-0129	Q0	rob_LA111590-0120	0
4947	rob_q_LA122889-0008	Q0	rob_LA111690-0010	2
4948	rob_q_FT942-15581	Q0	rob_LA111790-0005	0
4949	rob_q_LA111889-0167	Q0	rob_LA111889-0167	2
4950	rob_q_FT942-4784	Q0	rob_LA111990-0080	0
4951	rob_q_LA112490-0101	Q0	rob_LA112490-0101	2
4952	rob_q_LA112689-0043	Q0	rob_LA112689-0043	2
4953	rob_q_FT934-3026	Q0	rob_LA112690-0067	0
4954	rob_q_LA052189-0035	Q0	rob_LA112790-0029	1
4955	rob_q_LA091190-0099	Q0	rob_LA112889-0064	1
4956	rob_q_FT944-220	Q0	rob_LA112890-0073	2
4957	rob_q_LA062890-0128	Q0	rob_LA112990-0129	2
4958	rob_q_LA102989-0064	Q0	rob_LA113089-0194	1
4959	rob_q_FBIS4-39077	Q0	rob_LA113090-0150	1
4960	rob_q_FT934-13786	Q0	rob_LA120189-0052	1
4961	rob_q_LA060690-0143	Q0	rob_LA120289-0163	0
